,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
5889,86.0,369.0,11.0,80.0,20.0,0.0,0.0,100.0,83.0,20.0,1.0,35.0,0.0,0.0,0.0,12.0,66.51626155426224,1.0,1.0,0.0,33.0,1.0
5890,69.0,51.0,13.0,27.0,4.0,0.0,0.0,100.0,83.0,4.0,0.0,75.0,0.0,0.0,0.0,97.0,70.2104219767771,1.0,1.0,1.464035646085296,100.0,0.0
5891,63.0,189.0,11.0,68.0,22.0,1.0,0.0,91.0,34.0,23.0,1.0,43.0,0.0,0.0,0.0,74.0,66.51626155426224,7.0,2.0,3.0,69.0,1.0
5892,84.0,138.0,5.0,74.0,24.0,0.0,0.0,96.0,30.0,28.0,1.0,57.0,0.0,1.0,1.0,5.0,70.2104219767771,3.0,1.0,0.0,57.0,0.0
5893,59.0,208.0,18.0,88.0,28.0,0.0,0.0,96.0,22.0,28.0,0.0,25.0,0.0,1.0,1.0,82.0,76.0,7.0,2.0,6.0,83.0,0.0
5894,82.0,168.0,16.0,94.0,10.0,0.0,0.0,100.0,83.0,11.0,0.0,45.0,0.0,0.0,0.0,24.266709237973604,66.51626155426224,1.0,1.0,0.7092896174863388,100.0,1.0
5895,66.0,161.0,7.0,77.0,9.0,4.0,4.0,90.0,79.0,11.0,2.0,40.0,0.0,1.0,1.0,73.0,70.2104219767771,4.0,1.0,1.0,83.0,0.0
5896,54.0,90.0,6.0,37.0,13.0,2.0,2.0,86.0,7.0,15.0,1.0,57.0,0.0,0.0,0.0,66.0,58.0,4.0,5.0,1.0,90.0,0.0
5897,81.0,165.0,12.0,95.0,17.0,0.0,0.0,100.0,83.0,18.0,0.0,50.0,0.0,0.0,0.0,21.0,29.0,2.0,2.0,1.0,80.0,1.0
5898,64.0,153.0,8.0,55.0,8.0,2.0,2.0,78.0,7.0,9.0,2.0,22.0,0.0,0.0,0.0,28.0,70.2104219767771,4.0,1.0,0.0,71.0,0.0
5899,81.0,189.0,3.0,68.0,41.0,0.0,0.0,100.0,83.0,43.0,3.0,37.0,0.0,6.0,6.0,27.0,95.0,3.0,3.0,0.0,86.0,1.0
5900,76.0,56.0,7.0,39.0,6.0,0.0,0.0,100.0,83.0,6.0,1.0,17.0,0.0,0.0,0.0,21.0,22.0,3.0,1.0,1.0,67.0,0.0
5901,74.0,183.0,3.0,75.0,13.0,0.0,0.0,100.0,83.0,13.0,2.0,31.0,0.0,4.0,4.0,75.0,65.0,4.0,3.0,2.0,88.0,0.0
5902,81.0,339.0,3.0,108.0,23.0,0.0,0.0,100.0,83.0,24.0,2.0,46.0,0.0,0.0,0.0,33.0,63.0,4.0,4.0,1.0,80.0,1.0
5903,80.0,168.0,1.0,83.0,21.0,0.0,0.0,91.0,25.0,23.0,2.0,35.0,0.0,2.0,2.0,8.0,62.0,3.0,3.0,0.0,55.0,0.0
5904,58.0,178.0,13.0,78.0,39.0,2.0,2.0,79.0,7.0,43.0,0.0,42.0,0.0,6.0,5.0,40.0,79.0,6.0,3.0,1.0,64.0,0.0
5905,87.0,278.0,48.0,143.0,6.0,0.0,0.0,100.0,83.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,66.51626155426224,3.0,2.397237827715356,0.0,100.0,1.0
5906,69.0,98.0,1.0,37.0,8.0,0.0,0.0,100.0,83.0,12.0,5.0,42.0,0.0,2.0,2.0,51.0,91.0,3.0,2.0,1.0,71.0,1.0
5907,85.0,175.0,42.0,109.0,21.0,0.0,0.0,100.0,83.0,23.0,0.0,35.0,0.0,0.0,0.0,19.0,66.51626155426224,2.0,1.0,0.0,75.0,1.0
5908,65.0,259.0,39.0,121.0,8.0,1.0,1.0,67.0,5.0,9.0,0.0,11.0,0.0,1.0,1.0,34.0,70.2104219767771,3.0,2.5639510341916423,1.464035646085296,60.0,0.0
5909,81.0,184.0,7.0,83.0,15.0,0.0,0.0,100.0,83.0,16.0,3.0,44.0,0.0,2.0,2.0,53.0,70.2104219767771,2.0,1.0,0.0,75.0,0.0
5910,80.0,101.0,3.0,55.0,23.0,0.0,0.0,100.0,83.0,23.0,1.0,17.0,0.0,1.0,1.0,1.0,66.51626155426224,6.0,2.0,1.0,67.0,1.0
5911,59.0,85.0,2.0,43.0,16.0,0.0,0.0,94.0,56.0,17.0,2.0,24.0,0.0,6.0,6.0,70.0,89.0,7.0,3.0,4.0,83.0,0.0
5912,69.0,50.0,5.0,32.0,15.0,0.0,0.0,100.0,83.0,16.0,1.0,50.0,0.0,2.0,2.0,55.0,68.0,5.0,1.0,1.0,67.0,1.0
5913,59.0,178.0,16.0,87.0,16.0,4.0,2.0,71.0,19.0,22.0,0.0,48.0,0.0,2.0,2.0,96.0,59.0,2.0,3.0,1.0,75.0,1.0
5914,91.0,494.0,6.0,173.0,15.0,0.0,0.0,100.0,83.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,70.2104219767771,2.0,2.5639510341916423,0.0,29.0,0.0
5915,79.0,192.0,16.0,88.0,19.0,0.0,0.0,100.0,83.0,20.0,0.0,45.0,0.0,2.0,2.0,47.0,66.51626155426224,1.0,2.397237827715356,1.0,20.0,1.0
5916,69.0,125.0,2.0,50.0,32.0,0.0,0.0,97.0,32.0,34.0,4.0,32.0,0.0,1.0,1.0,44.0,83.0,6.0,3.0,2.0,53.0,1.0
5917,65.0,135.0,6.0,64.0,15.0,2.0,2.0,65.0,2.0,17.0,2.0,18.0,0.0,0.0,0.0,3.0,70.2104219767771,2.0,1.0,0.0,50.0,0.0
5918,93.0,425.0,63.0,179.0,6.0,0.0,0.0,100.0,83.0,6.0,0.0,33.0,0.0,0.0,0.0,0.0,66.51626155426224,0.0,2.397237827715356,0.7092896174863388,0.0,1.0
5919,62.0,124.0,1.0,52.0,23.0,0.0,0.0,88.0,1.0,24.0,4.0,13.0,0.0,0.0,0.0,8.0,77.0,4.0,2.0,0.0,33.0,0.0
5920,71.0,109.0,16.0,48.0,26.0,0.0,0.0,100.0,83.0,27.0,0.0,26.0,0.0,3.0,3.0,26.0,64.0,4.0,2.0,1.0,38.0,0.0
5921,78.0,312.0,29.0,176.0,6.0,1.0,0.0,86.0,62.0,7.0,0.0,14.0,0.0,0.0,0.0,37.0,70.2104219767771,1.0,2.5639510341916423,0.0,50.0,0.0
5922,69.0,87.0,5.0,35.0,15.0,0.0,0.0,67.0,12.0,15.0,2.0,60.0,0.0,2.0,2.0,0.0,76.0,1.0,2.0,1.464035646085296,50.0,0.0
5923,86.0,285.0,6.0,98.0,21.0,0.0,0.0,100.0,83.0,23.0,1.0,48.0,0.0,3.0,3.0,14.0,86.0,2.0,2.0,0.0,57.0,1.0
5924,66.0,159.0,16.0,81.0,24.0,0.0,0.0,100.0,83.0,25.0,0.0,12.0,0.0,1.0,1.0,81.0,70.2104219767771,15.0,2.5639510341916423,9.0,83.0,0.0
5925,54.0,117.0,7.0,63.0,18.0,2.0,1.0,77.0,3.0,23.0,1.0,41.0,0.0,0.0,0.0,26.0,93.0,3.0,2.0,1.0,50.0,0.0
5926,69.0,127.0,7.0,64.0,31.0,0.0,0.0,97.0,12.0,32.0,3.0,28.0,0.0,8.0,8.0,74.0,69.0,7.0,2.0,3.0,75.0,0.0
5927,68.0,183.0,15.0,65.0,14.0,0.0,0.0,75.0,8.0,16.0,0.0,56.0,0.0,0.0,0.0,75.0,70.2104219767771,4.0,1.0,1.0,71.0,0.0
5928,91.0,378.0,69.0,275.0,4.0,0.0,0.0,100.0,83.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,66.51626155426224,1.0,2.397237827715356,0.0,33.0,1.0
5929,70.0,155.0,7.0,79.0,11.0,2.0,1.0,73.0,36.0,15.0,1.0,67.0,0.0,0.0,0.0,34.0,70.2104219767771,1.0,1.0,0.0,100.0,0.0
5930,59.0,30.0,2.0,12.0,2.0,1.0,1.0,100.0,83.0,4.0,2.0,33.0,0.0,4.0,4.0,40.0,70.2104219767771,1.0,1.0,0.0,67.0,0.0
5931,59.0,162.0,5.0,85.0,19.0,0.0,0.0,85.0,2.0,20.0,2.0,35.0,0.0,0.0,0.0,89.0,66.51626155426224,8.0,1.0,2.0,90.0,1.0
5932,63.0,97.0,9.0,44.0,9.0,7.0,6.0,71.0,58.0,17.0,4.0,29.0,0.0,4.0,4.0,69.0,70.2104219767771,1.0,1.0,1.0,50.0,0.0
5933,67.0,152.0,21.0,97.0,25.0,1.0,1.0,96.0,83.0,26.0,0.0,35.0,0.0,7.0,6.0,59.0,70.2104219767771,7.0,1.0,2.0,67.0,0.0
5934,78.0,246.0,17.0,109.0,15.0,0.0,0.0,100.0,83.0,15.0,0.0,40.0,0.0,0.0,0.0,71.0,70.2104219767771,2.0,1.0,2.0,43.0,0.0
5935,65.0,178.0,11.0,61.0,19.0,0.0,0.0,100.0,83.0,19.0,1.0,58.0,0.0,1.0,1.0,93.0,73.0,6.0,4.0,4.0,91.0,0.0
5936,74.0,65.0,2.0,34.0,6.0,0.0,0.0,100.0,83.0,9.0,2.0,11.0,0.0,3.0,3.0,56.0,100.0,2.0,1.0,1.0,75.0,1.0
5937,75.0,91.0,3.0,39.0,19.0,0.0,0.0,100.0,83.0,19.0,2.0,37.0,0.0,4.0,4.0,27.0,62.0,3.0,5.0,0.0,80.0,1.0
5938,77.0,278.0,0.0,73.0,15.0,0.0,0.0,94.0,38.0,16.0,2.0,31.0,0.0,0.0,0.0,22.0,70.2104219767771,6.0,1.0,2.0,64.0,0.0
5939,64.0,363.0,8.0,150.0,12.0,0.0,0.0,93.0,6.0,14.0,1.0,36.0,0.0,0.0,0.0,69.0,64.0,4.0,1.0,2.0,83.0,0.0
5940,73.0,141.0,8.0,75.0,19.0,0.0,0.0,100.0,83.0,19.0,1.0,42.0,0.0,0.0,0.0,99.0,91.0,1.0,2.0,1.0,100.0,0.0
5941,60.0,240.0,60.0,135.0,11.0,1.0,1.0,67.0,4.0,13.0,0.0,8.0,0.0,4.0,4.0,20.0,70.2104219767771,4.0,2.5639510341916423,1.0,67.0,0.0
5942,65.0,165.0,7.0,67.0,26.0,1.0,1.0,93.0,4.0,27.0,2.0,15.0,0.0,0.0,0.0,32.0,93.0,12.0,3.0,1.0,75.0,0.0
5943,86.0,326.0,6.0,90.0,32.0,0.0,0.0,100.0,83.0,37.0,2.0,51.0,0.0,0.0,0.0,4.0,80.0,4.0,3.0,1.0,64.0,1.0
5944,62.0,118.0,6.0,56.0,13.0,1.0,1.0,73.0,5.0,16.0,1.0,33.0,0.0,1.0,1.0,39.0,18.0,2.0,2.0,0.0,80.0,0.0
5945,74.0,185.0,7.0,79.0,25.0,0.0,0.0,100.0,83.0,25.0,3.0,44.0,0.0,1.0,1.0,47.0,93.0,7.0,3.0,2.0,67.0,0.0
5946,70.0,116.0,12.0,62.0,14.0,2.0,1.0,83.0,14.0,18.0,0.0,17.0,0.0,2.0,2.0,70.0,70.2104219767771,5.0,1.0,2.0,88.0,0.0
5947,70.0,196.0,2.0,56.0,25.0,0.0,0.0,100.0,83.0,27.0,4.0,30.0,0.0,3.0,3.0,34.0,79.0,4.0,4.0,1.0,47.0,0.0
5948,66.0,173.0,8.0,58.0,17.0,2.0,1.0,85.0,2.0,20.0,4.0,45.0,0.0,0.0,0.0,7.0,68.0,3.0,2.0,0.0,75.0,1.0
5949,73.0,138.0,5.0,76.0,5.0,1.0,1.0,75.0,25.0,8.0,1.0,63.0,0.0,2.0,2.0,0.0,92.0,0.0,2.0,0.7092896174863388,67.0,1.0
5950,56.0,115.0,4.0,68.0,16.0,10.0,10.0,48.0,5.0,33.0,2.0,30.0,0.0,24.0,24.0,19.0,74.0,1.0,4.0,1.0,56.0,0.0
5951,87.0,140.0,16.0,79.0,16.0,0.0,0.0,100.0,83.0,17.0,0.0,18.0,0.0,0.0,0.0,3.0,66.51626155426224,1.0,1.0,0.0,22.0,1.0
5952,68.0,132.0,2.0,60.0,19.0,1.0,1.0,100.0,83.0,20.0,2.0,35.0,0.0,2.0,2.0,43.0,95.0,6.0,2.0,0.0,89.0,0.0
5953,75.0,121.0,5.0,59.0,25.0,0.0,0.0,100.0,83.0,25.0,2.0,40.0,0.0,5.0,5.0,89.0,95.0,2.0,2.0,2.0,67.0,0.0
5954,66.0,198.0,3.0,46.0,10.0,0.0,0.0,90.0,19.0,11.0,2.0,60.0,0.0,3.0,3.0,60.0,86.0,2.0,2.0,1.0,67.0,0.0
5955,76.0,150.0,7.0,70.0,33.0,0.0,0.0,97.0,27.05164066702528,33.0,1.0,27.0,0.0,0.0,0.0,32.0,45.0,5.0,4.0,1.0,64.0,1.0
5956,68.0,350.0,14.0,88.0,10.0,4.0,3.0,92.0,79.0,13.0,0.0,42.0,0.0,3.0,3.0,29.0,70.2104219767771,4.0,1.0,0.0,83.0,0.0
5957,68.0,359.0,9.0,98.0,21.0,0.0,0.0,81.0,4.0,21.0,1.0,43.0,0.0,0.0,0.0,26.0,76.0,4.0,4.0,0.0,67.0,0.0
5958,72.0,131.0,7.0,57.0,24.0,0.0,0.0,100.0,83.0,24.0,2.0,25.0,0.0,0.0,0.0,28.0,42.0,6.0,2.0,2.0,50.0,1.0
5959,64.0,139.0,3.0,40.0,23.0,0.0,0.0,100.0,83.0,23.0,4.0,43.0,0.0,0.0,0.0,73.0,73.0,5.0,5.0,1.0,91.0,0.0
5960,56.0,4.0,4.0,4.0,1.0,1.0,1.0,100.0,83.0,2.0,1.0,100.0,0.0,2.0,1.0,44.83497092440346,100.0,4.487420127795527,1.0,1.464035646085296,100.0,0.0
5961,88.0,161.0,7.0,92.0,24.0,0.0,0.0,100.0,83.0,25.0,1.0,40.0,0.0,0.0,0.0,11.0,66.51626155426224,2.0,1.0,0.0,43.0,1.0
5962,62.0,62.0,5.0,40.0,13.0,1.0,1.0,79.0,9.0,14.0,1.0,50.0,0.0,0.0,0.0,66.0,89.0,3.0,2.0,1.0,71.0,0.0
5963,60.0,132.0,15.0,73.0,18.0,2.0,1.0,81.0,7.0,21.0,0.0,38.0,0.0,0.0,0.0,55.0,68.0,3.0,2.0,3.0,56.0,1.0
5964,72.0,224.0,23.0,91.0,23.0,1.0,0.0,96.0,49.0,24.0,0.0,29.0,0.0,0.0,0.0,48.0,60.0,3.0,2.0,0.0,56.0,1.0
5965,64.0,120.0,3.0,44.0,2.0,1.0,1.0,67.0,74.0,3.0,2.0,0.0,0.0,2.0,2.0,44.0,70.2104219767771,2.0,2.5639510341916423,1.0,100.0,0.0
5966,71.0,80.0,6.0,45.0,27.0,0.0,0.0,100.0,83.0,27.0,1.0,33.0,0.0,0.0,0.0,43.0,96.0,3.0,3.0,1.0,46.0,0.0
5967,81.0,183.0,21.0,88.0,27.0,0.0,0.0,100.0,83.0,28.0,0.0,29.0,0.0,2.0,2.0,9.0,32.0,4.0,2.0,1.0,60.0,1.0
5968,60.0,59.0,3.0,31.0,14.0,0.0,0.0,93.0,18.848360655737704,14.0,4.0,36.0,0.0,5.0,4.0,57.0,48.0,8.0,4.0,1.0,100.0,0.0
5969,73.0,124.0,1.0,31.0,9.0,0.0,0.0,91.0,78.0,11.0,5.0,45.0,0.0,2.0,2.0,10.0,94.0,2.0,2.0,1.464035646085296,67.0,0.0
5970,52.0,169.0,4.0,87.0,32.0,0.0,0.0,84.0,5.0,37.0,4.0,32.0,0.0,3.0,3.0,92.0,70.2104219767771,7.0,2.0,3.0,83.0,0.0
5971,79.0,334.0,2.0,76.0,21.0,0.0,0.0,100.0,83.0,22.0,4.0,27.0,0.0,3.0,3.0,35.0,88.0,6.0,2.0,1.0,73.0,0.0
5972,74.0,158.0,13.0,72.0,27.0,0.0,0.0,100.0,83.0,27.0,0.0,41.0,0.0,0.0,0.0,70.0,62.0,3.0,2.0,2.0,63.0,1.0
5973,79.0,144.0,13.0,55.0,22.0,0.0,0.0,100.0,83.0,22.0,0.0,41.0,0.0,0.0,0.0,42.0,56.0,2.0,4.0,0.0,60.0,1.0
5974,75.0,224.0,4.0,63.0,18.0,1.0,0.0,84.0,10.0,19.0,5.0,26.0,0.0,0.0,0.0,15.0,70.2104219767771,4.0,1.0,1.0,56.0,0.0
5975,51.0,162.0,35.0,73.0,4.0,1.0,1.0,50.0,1.0,6.0,0.0,33.0,0.0,0.0,0.0,43.0,11.0,1.0,1.0,0.0,50.0,0.0
5976,63.0,208.0,3.0,42.0,8.0,0.0,0.0,100.0,83.0,8.0,3.0,88.0,0.0,3.0,2.0,165.0,92.0,1.0,4.0,1.464035646085296,100.0,0.0
5977,62.0,89.0,4.0,30.0,17.0,0.0,0.0,100.0,83.0,17.0,3.0,47.0,0.0,0.0,0.0,82.0,75.0,7.0,3.0,4.0,100.0,0.0
5978,59.0,137.0,8.0,62.0,16.0,1.0,1.0,100.0,83.0,18.0,3.0,59.0,0.0,1.0,1.0,58.0,93.0,2.0,1.0,1.0,100.0,0.0
5979,78.0,176.0,2.0,64.0,27.0,1.0,0.0,93.0,15.0,29.0,2.0,24.0,0.0,3.0,3.0,12.0,94.0,4.0,2.0,0.0,40.0,1.0
5980,59.0,134.0,17.0,83.0,8.0,2.0,0.0,42.0,1.0,12.0,0.0,67.0,0.0,3.0,3.0,77.0,70.2104219767771,1.0,1.0,1.0,100.0,0.0
5981,78.0,284.0,3.0,81.0,30.0,0.0,0.0,100.0,83.0,32.0,3.0,50.0,0.0,1.0,1.0,43.0,24.0,6.0,2.0,0.0,89.0,1.0
5982,85.0,259.0,7.0,78.0,11.0,0.0,0.0,100.0,83.0,11.0,1.0,36.0,0.0,0.0,0.0,6.0,86.0,2.0,2.0,0.0,50.0,1.0
5983,60.0,63.0,4.0,21.0,16.0,0.0,0.0,88.0,39.0,16.0,5.0,38.0,0.0,5.0,5.0,74.0,94.0,6.0,4.0,1.0,92.0,0.0
5984,55.0,25.0,5.0,10.0,5.0,0.0,0.0,100.0,83.0,6.0,4.0,17.0,0.0,1.0,1.0,97.0,36.0,4.0,1.0,3.0,100.0,0.0
5985,73.0,131.0,6.0,54.0,11.0,0.0,0.0,100.0,83.0,11.0,1.0,27.0,0.0,2.0,2.0,76.0,98.0,5.0,1.0,2.0,100.0,1.0
5986,68.0,94.0,2.0,44.0,13.0,1.0,1.0,89.0,16.0,19.0,5.0,42.0,0.0,3.0,3.0,7.0,100.0,2.0,3.0,0.0,50.0,1.0
5987,65.0,330.0,1.0,113.0,17.0,2.0,2.0,89.0,25.0,21.0,2.0,16.0,0.0,1.0,1.0,54.0,100.0,5.0,1.0,2.0,78.0,0.0
5988,58.0,158.0,5.0,67.0,9.0,0.0,0.0,82.0,4.0,11.0,1.0,45.0,0.0,1.0,1.0,76.0,57.0,2.0,2.0,1.0,80.0,0.0
5989,69.0,187.0,2.0,88.0,11.0,0.0,0.0,100.0,83.0,15.0,2.0,53.0,0.0,2.0,2.0,86.0,70.2104219767771,4.0,1.0,3.0,100.0,0.0
5990,81.0,199.0,4.0,94.0,36.0,0.0,0.0,100.0,83.0,36.0,2.0,53.0,0.0,4.0,4.0,9.0,11.0,2.0,7.0,0.0,50.0,1.0
5991,63.0,285.0,1.0,65.0,37.0,10.0,9.0,85.0,56.0,52.0,3.0,55.0,0.0,14.0,13.0,16.0,80.0,5.0,9.0,0.0,74.0,0.0
5992,77.0,216.0,4.0,91.0,39.0,0.0,0.0,100.0,83.0,41.0,3.0,29.0,0.0,3.0,3.0,46.0,83.0,8.0,5.0,0.0,68.0,1.0
5993,85.0,346.0,3.0,68.0,35.0,0.0,0.0,97.0,27.05164066702528,39.0,7.0,36.0,0.0,3.0,3.0,1.0,64.0,1.0,3.0,0.0,25.0,1.0
5994,60.0,104.0,26.0,45.0,3.0,2.0,1.0,50.0,3.0,8.0,0.0,50.0,0.0,2.0,2.0,29.0,39.0,1.0,2.0,0.0,100.0,0.0
5995,66.0,278.0,8.0,66.0,6.0,2.0,0.0,75.0,45.0,8.0,2.0,75.0,0.0,4.0,4.0,47.0,86.0,1.0,2.0,0.0,100.0,0.0
5996,80.0,323.0,12.0,149.0,14.0,0.0,0.0,100.0,83.0,14.0,0.0,14.0,0.0,0.0,0.0,70.0,66.51626155426224,2.0,1.0,0.0,100.0,1.0
5997,89.0,423.0,18.0,110.0,13.0,0.0,0.0,100.0,83.0,13.0,0.0,15.0,0.0,0.0,0.0,2.0,59.0,2.0,1.0,0.0,43.0,1.0
5998,58.0,264.0,13.0,78.0,24.0,0.0,0.0,92.0,1.0,25.0,0.0,28.0,0.0,5.0,4.0,70.0,23.0,13.0,2.0,5.0,94.0,0.0
5999,65.0,77.0,13.0,52.0,11.0,3.0,3.0,83.0,44.0,14.0,0.0,58.0,0.0,0.0,0.0,71.0,70.2104219767771,2.0,1.0,2.0,60.0,0.0
6000,75.0,159.0,8.0,71.0,12.0,0.0,0.0,83.0,18.0,12.0,1.0,42.0,0.0,1.0,1.0,0.0,100.0,0.0,2.0,1.464035646085296,67.0,0.0
6001,93.0,366.0,19.0,193.0,7.0,0.0,0.0,100.0,83.0,8.0,0.0,13.0,0.0,0.0,0.0,1.0,66.51626155426224,2.0,2.397237827715356,0.0,33.0,1.0
6002,68.0,144.0,7.0,45.0,10.0,0.0,0.0,100.0,83.0,10.0,2.0,50.0,0.0,2.0,2.0,89.0,71.0,3.0,2.0,2.0,83.0,0.0
6003,69.0,111.0,20.0,65.0,14.0,2.0,2.0,93.0,35.0,17.0,0.0,33.0,0.0,0.0,0.0,11.0,73.0,1.0,1.0,0.7092896174863388,67.0,1.0
6004,66.0,145.0,22.0,74.0,10.0,0.0,0.0,82.0,15.0,11.0,0.0,27.0,0.0,1.0,1.0,74.0,70.2104219767771,3.0,1.0,2.0,80.0,0.0
6005,60.0,330.0,10.0,162.0,18.0,2.0,0.0,83.0,2.0,23.0,1.0,22.0,0.0,1.0,1.0,70.0,46.0,7.0,2.0,2.0,91.0,0.0
6006,61.0,231.0,1.0,80.0,29.0,1.0,1.0,97.0,19.0,31.0,4.0,42.0,0.0,6.0,5.0,51.0,81.0,7.0,5.0,3.0,63.0,0.0
6007,63.0,198.0,2.0,54.0,19.0,0.0,0.0,90.0,1.0,20.0,4.0,60.0,0.0,0.0,0.0,72.0,68.0,3.0,4.0,2.0,88.0,0.0
6008,81.0,131.0,16.0,59.0,19.0,1.0,0.0,90.0,15.0,20.0,0.0,30.0,0.0,0.0,0.0,3.0,70.2104219767771,1.0,1.0,0.0,25.0,0.0
6009,64.0,298.0,2.0,60.0,28.0,0.0,0.0,90.0,3.0,29.0,2.0,45.0,0.0,0.0,0.0,31.0,85.0,6.0,3.0,1.0,69.0,1.0
6010,64.0,283.0,18.0,94.0,30.0,2.0,0.0,88.0,3.0,33.0,0.0,33.0,0.0,2.0,1.0,31.0,86.0,10.0,2.0,1.0,75.0,0.0
6011,67.0,158.0,0.0,51.0,28.0,0.0,0.0,97.0,18.848360655737704,29.0,1.0,45.0,0.0,2.0,2.0,44.0,42.0,5.0,1.0,3.0,67.0,0.0
6012,71.0,270.0,9.0,128.0,20.0,0.0,0.0,100.0,83.0,20.0,1.0,50.0,0.0,1.0,1.0,95.0,80.0,4.0,4.0,3.0,89.0,1.0
6013,80.0,174.0,19.0,94.0,20.0,0.0,0.0,100.0,83.0,20.0,0.0,25.0,0.0,1.0,1.0,55.0,61.0,7.0,2.0,1.0,90.0,0.0
6014,64.0,192.0,1.0,76.0,22.0,0.0,0.0,96.0,16.0,25.0,2.0,32.0,0.0,0.0,0.0,67.0,64.0,6.0,4.0,4.0,77.0,0.0
6015,57.0,167.0,3.0,58.0,22.0,2.0,0.0,88.0,10.0,24.0,3.0,33.0,0.0,2.0,2.0,69.0,57.0,7.0,2.0,2.0,67.0,1.0
6016,63.0,316.0,16.0,92.0,27.0,0.0,0.0,85.0,31.0,27.0,0.0,30.0,0.0,1.0,1.0,76.0,65.0,11.0,3.0,5.0,74.0,0.0
6017,66.0,105.0,6.0,41.0,13.0,0.0,0.0,85.0,3.0,13.0,3.0,54.0,0.0,2.0,2.0,36.0,94.0,1.0,3.0,0.0,80.0,0.0
6018,58.0,71.0,2.0,32.0,17.0,0.0,0.0,94.0,2.0,18.0,3.0,28.0,0.0,2.0,2.0,69.0,77.0,6.0,2.0,4.0,67.0,0.0
6019,61.0,169.0,41.0,82.0,10.0,1.0,0.0,64.0,1.0,11.0,0.0,18.0,0.0,0.0,0.0,85.0,70.2104219767771,1.0,1.0,1.0,67.0,0.0
6020,60.0,134.0,4.0,55.0,38.0,0.0,0.0,92.0,5.0,39.0,6.0,46.0,0.0,0.0,0.0,42.0,53.0,11.0,5.0,2.0,89.0,0.0
6021,68.0,168.0,6.0,76.0,18.0,0.0,0.0,94.0,7.0,18.0,3.0,28.0,0.0,2.0,2.0,33.0,77.0,3.0,2.0,1.0,63.0,0.0
6022,89.0,355.0,19.0,117.0,18.0,0.0,0.0,100.0,83.0,18.0,0.0,17.0,0.0,0.0,0.0,1.0,66.51626155426224,1.0,2.397237827715356,0.0,10.0,1.0
6023,80.0,174.0,9.0,83.0,20.0,0.0,0.0,95.0,27.05164066702528,21.0,1.0,43.0,0.0,0.0,0.0,24.266709237973604,66.51626155426224,1.0,1.0,0.0,100.0,1.0
6024,75.0,127.0,10.0,54.0,16.0,0.0,0.0,94.0,47.0,16.0,1.0,44.0,0.0,6.0,6.0,4.0,17.0,2.0,3.0,1.0,56.0,0.0
6025,52.0,141.0,16.0,75.0,22.0,9.0,6.0,75.0,18.0,29.0,0.0,39.0,0.0,4.0,4.0,61.0,73.0,3.0,2.0,0.0,71.0,0.0
6026,67.69442277691108,115.0,55.0,78.0,3.0,0.0,0.0,100.0,83.0,3.0,0.0,100.0,0.0,0.0,0.0,44.83497092440346,70.2104219767771,4.487420127795527,2.5639510341916423,1.464035646085296,72.36509176103084,0.0
6027,75.0,138.0,18.0,61.0,10.0,1.0,0.0,73.0,13.0,11.0,0.0,18.0,0.0,1.0,0.0,0.0,70.2104219767771,1.0,1.0,1.0,50.0,0.0
6028,73.0,196.0,14.0,85.0,31.0,0.0,0.0,97.0,23.0,33.0,0.0,42.0,0.0,0.0,0.0,53.0,66.51626155426224,4.0,1.0,1.0,100.0,1.0
6029,61.0,261.0,7.0,95.0,28.0,0.0,0.0,89.0,7.0,28.0,1.0,39.0,0.0,1.0,1.0,67.0,68.0,10.0,3.0,3.0,93.0,0.0
6030,76.0,254.0,8.0,85.0,16.0,0.0,0.0,100.0,83.0,16.0,2.0,31.0,0.0,0.0,0.0,49.0,94.0,2.0,3.0,2.0,71.0,1.0
6031,58.0,188.0,5.0,83.0,8.0,0.0,0.0,64.0,2.0,11.0,3.0,9.0,0.0,1.0,1.0,59.0,70.2104219767771,5.0,1.0,1.0,88.0,0.0
6032,64.0,76.0,23.0,46.0,19.0,2.0,2.0,95.0,6.0,21.0,0.0,55.0,0.0,0.0,0.0,87.0,58.0,4.0,5.0,4.0,75.0,0.0
6033,65.0,172.0,4.0,68.0,28.0,1.0,0.0,66.0,22.0,29.0,2.0,28.0,0.0,3.0,3.0,45.0,80.0,8.0,2.0,1.0,71.0,0.0
6034,75.0,260.0,5.0,101.0,9.0,3.0,1.0,58.0,28.0,12.0,2.0,33.0,0.0,1.0,1.0,12.0,99.0,2.0,2.0,0.0,44.0,1.0
