,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,income,marital-status_Non-Married,native-country_US,occupation_Other,race_White,relationship_Non-Husband,sex_Male,workclass_Private
28089,34,62396,13,0,0,62,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
28090,33,73054,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28091,21,96844,10,0,0,20,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28092,22,324922,9,0,0,50,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28093,61,130684,10,0,0,42,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28094,40,178983,9,0,0,30,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
28095,58,81038,10,0,0,12,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28096,30,151967,10,0,0,58,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28097,24,278107,9,0,0,60,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28098,52,183146,8,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28099,50,183638,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28100,49,247892,10,0,0,30,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
28101,22,221480,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28102,32,118551,13,0,0,35,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
28103,21,518530,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28104,25,193787,10,0,0,50,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28105,34,157466,9,0,0,45,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28106,48,141511,6,0,0,45,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28107,61,158712,9,0,0,99,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28108,21,252253,10,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
28109,20,200450,4,0,0,52,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28110,30,343789,10,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28111,44,277647,9,0,1902,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28112,44,291566,9,0,0,60,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28113,29,151382,9,0,0,60,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28114,31,221167,15,0,0,35,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28115,35,196178,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28116,27,302422,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28117,26,37379,13,0,0,45,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28118,37,82540,5,0,0,70,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28119,33,182926,13,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28120,44,159911,4,0,0,55,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
28121,34,212781,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28122,28,207213,12,0,0,5,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28123,30,200192,10,0,0,45,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
28124,41,180096,13,0,0,35,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28125,23,192812,13,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28126,19,105908,9,0,0,70,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28127,48,373366,2,3781,0,50,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
28128,26,234190,10,0,0,20,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28129,32,260868,13,0,0,40,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0
28130,26,109097,9,0,0,48,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28131,36,171393,14,7298,0,55,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28132,49,209146,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28133,33,289046,9,0,1741,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28134,54,172281,14,0,0,40,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28135,36,73023,9,0,0,55,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28136,41,122626,9,0,0,48,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28137,27,113635,13,0,0,35,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28138,68,257269,13,0,2377,35,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28139,21,191806,10,0,0,75,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28140,56,35723,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28141,40,30759,11,0,0,60,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28142,46,105327,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28143,55,376058,5,0,0,45,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28144,43,219307,5,0,0,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28145,46,208067,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28146,51,78631,10,0,0,60,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28147,19,210308,10,0,0,15,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28148,67,190661,16,7896,0,50,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
28149,31,594187,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28150,27,228476,13,0,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28151,21,126613,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28152,36,30267,9,0,0,50,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28153,23,216811,9,0,0,16,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28154,62,115763,14,0,0,40,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0
28155,31,199368,13,0,0,50,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0
28156,52,159755,13,0,1887,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28157,39,188335,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28158,24,417668,13,0,0,30,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28159,55,141807,9,13550,0,40,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28160,38,296317,9,0,0,40,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
28161,36,164898,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28162,17,452406,7,0,0,15,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28163,27,42696,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28164,30,262994,10,0,0,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28165,43,167298,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
28166,51,103529,7,0,0,30,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28167,47,97883,13,25236,0,35,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28168,49,269417,16,0,2258,50,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
28169,34,199539,9,0,0,48,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28170,19,39460,9,0,0,60,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28171,79,62176,16,0,0,6,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
28172,28,239130,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28173,41,151089,10,0,0,50,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28174,21,331611,10,0,0,50,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28175,31,203463,13,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
28176,45,151518,9,0,0,45,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28177,23,39844,9,0,0,50,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28178,32,299635,10,0,0,50,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
28179,67,123393,7,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28180,32,209538,14,0,0,55,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28181,35,238802,9,0,0,50,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28182,29,499197,10,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28183,38,200220,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28184,38,114059,10,0,0,60,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28185,18,434430,9,0,0,30,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28186,47,185385,9,5013,0,24,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28187,22,225156,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28188,21,377931,10,0,2377,48,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28189,27,133359,13,0,0,50,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28190,28,226891,10,0,0,30,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
28191,32,201988,15,4508,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28192,40,287008,15,15024,0,55,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
28193,23,151910,13,0,1719,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28194,25,231714,10,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28195,44,178510,10,0,2258,60,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28196,43,178866,9,0,0,25,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
28197,31,110643,13,0,1977,55,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28198,33,148261,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28199,41,217902,9,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28200,29,77207,14,0,0,30,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28201,32,377017,12,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28202,78,184759,4,1797,0,15,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28203,64,80333,9,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28204,58,265086,13,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28205,55,102058,8,0,0,30,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28206,20,333843,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28207,35,296478,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28208,27,116662,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28209,37,353298,9,99999,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28210,42,142424,11,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28211,47,200808,8,0,0,35,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
28212,29,119052,9,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28213,33,168981,2,0,0,24,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28214,44,151780,10,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
28215,70,237065,3,2346,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28216,25,509866,9,0,0,78,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28217,24,249385,13,0,0,10,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
28218,42,109462,13,2977,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
28219,53,250034,13,0,0,50,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28220,39,249720,13,0,0,60,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
28221,72,258761,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28222,43,64048,5,0,0,44,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
28223,25,153534,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28224,37,193815,12,0,0,45,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28225,27,255582,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28226,39,204527,16,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28227,64,159938,9,2635,0,24,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
28228,29,229341,9,0,0,50,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28229,50,128143,13,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28230,33,175479,3,0,0,40,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
28231,18,301814,9,0,0,20,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28232,20,238917,7,0,0,32,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
28233,32,205581,10,0,0,50,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28234,45,340341,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28235,48,147860,9,0,0,40,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28236,20,121023,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28237,23,259496,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28238,34,190228,13,0,1902,48,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28239,43,180599,13,8614,0,40,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28240,44,116358,13,0,0,40,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0
28241,47,180446,10,0,0,40,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0
28242,47,264244,9,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28243,46,197988,2,0,0,20,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
28244,19,206599,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28245,51,313146,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28246,41,99212,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
28247,37,340599,7,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28248,31,62932,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28249,25,44861,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28250,46,53893,10,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28251,53,152810,9,5178,0,45,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28252,47,128401,16,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
28253,28,336951,9,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28254,60,95445,10,3137,0,46,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28255,43,54611,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28256,45,315984,9,7688,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28257,28,210313,6,0,0,40,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
28258,19,181020,7,0,0,30,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28259,51,120781,15,99999,0,70,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28260,19,256979,9,0,0,35,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28261,64,47298,16,0,0,60,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28262,44,125461,16,0,0,60,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28263,21,209955,9,0,0,48,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28264,33,182246,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28265,63,76860,13,0,0,40,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
28266,44,91949,9,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28267,44,136986,14,15024,0,35,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28268,28,183445,9,0,0,70,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
28269,24,130741,13,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28270,20,191878,10,0,0,20,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
28271,21,233923,10,0,0,24,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
28272,20,48121,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28273,21,304302,9,0,0,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28274,34,284703,10,0,0,52,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28275,17,401198,7,0,0,15,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28276,35,243357,7,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28277,26,32276,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28278,35,110538,9,0,0,70,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28279,25,257310,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28280,27,411950,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28281,52,392668,11,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28282,43,52498,13,0,0,50,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
28283,36,223433,14,7688,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28284,37,87076,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28285,58,224854,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28286,25,193379,12,0,0,45,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28287,54,98436,14,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28288,42,116632,10,0,0,60,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28289,65,210381,13,99999,0,65,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28290,44,90688,9,0,0,45,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
28291,61,229744,3,0,0,40,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
28292,29,59732,9,0,0,40,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
28293,34,192900,10,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28294,24,90046,10,0,0,40,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
28295,40,272960,12,0,0,42,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28296,42,152071,15,0,0,60,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
28297,50,301583,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28298,18,171964,9,0,1602,20,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28299,49,315984,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28300,38,241962,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28301,41,131591,9,0,0,45,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28302,70,207938,10,0,0,5,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
28303,51,53197,10,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28304,24,121023,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28305,57,287229,9,0,0,48,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28306,22,163911,10,0,0,20,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28307,31,191834,10,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28308,28,204734,10,0,0,40,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
28309,45,220978,9,0,0,50,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28310,39,365739,9,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28311,26,50103,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28312,38,283293,9,0,0,40,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
28313,38,194534,14,99999,0,60,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28314,19,263338,9,0,0,20,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28315,36,504871,9,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28316,30,348592,9,0,0,44,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28317,28,173944,14,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28318,53,226135,5,0,0,40,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
28319,32,172375,13,0,0,38,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28320,57,127728,15,15024,0,60,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28321,47,347025,14,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28322,36,191335,10,0,0,56,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28323,21,247779,7,0,0,38,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28324,25,262664,13,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28325,37,95855,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28326,31,74501,9,0,0,30,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28327,43,245317,9,0,0,50,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28328,61,29059,9,0,2754,25,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28329,56,200316,10,0,0,35,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28330,35,198341,13,0,0,40,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28331,59,100453,4,0,0,38,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28332,44,343190,10,0,1887,55,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28333,47,235683,14,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28334,44,83237,13,0,0,55,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28335,64,88470,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28336,26,198801,9,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28337,53,168107,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28338,50,196193,13,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28339,30,205418,9,0,0,20,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
28340,46,695411,9,0,0,44,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28341,45,139268,9,0,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28342,44,192771,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
28343,59,122390,10,0,1977,48,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28344,65,184965,16,99999,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28345,23,180837,9,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
28346,33,159548,10,0,0,38,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
28347,34,110554,9,0,0,35,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28348,38,103474,11,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28349,62,178249,13,0,0,35,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28350,21,138768,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28351,41,321824,9,0,0,8,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28352,35,244803,9,0,0,40,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
28353,62,206063,10,0,0,45,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28354,53,167651,9,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28355,69,163689,10,0,0,16,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28356,19,45546,10,0,0,16,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
28357,47,420986,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28358,52,68015,10,0,0,90,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28359,54,175594,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28360,58,148673,9,0,0,10,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28361,30,206322,9,0,0,73,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28362,39,272338,9,0,0,25,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
28363,73,105886,13,1173,0,75,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28364,64,312498,13,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
28365,32,177675,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28366,51,152810,9,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28367,57,319122,13,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28368,25,212304,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28369,53,208321,9,0,1740,40,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
28370,39,240841,10,0,0,25,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28371,49,208978,9,0,0,16,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28372,23,442359,13,0,1092,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
28373,28,198197,13,0,0,55,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28374,46,261059,14,0,1977,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28375,40,72791,10,0,0,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28376,24,275395,9,0,0,50,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28377,20,195767,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
28378,50,462966,6,0,0,8,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
28379,24,265434,13,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28380,35,31269,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28381,33,246291,13,0,0,46,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
28382,54,128378,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
28383,35,231180,9,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28384,31,206297,9,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28385,47,337050,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
28386,48,193075,9,0,0,20,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28387,33,169652,11,0,1669,55,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
28388,35,35945,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
28389,20,141453,10,0,0,10,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
